Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01,55.740002,58.259998,52.509998,53.450001,45.306976,120496500
2013-03-01,53.340000,57.310001,52.880001,57.209999,48.494133,109815200
2013-04-01,57.160000,63.950001,57.009998,59.930000,50.996933,157336600
2013-05-01,59.959999,64.900002,58.869999,62.630001,53.294487,119800600
2013-06-01,62.889999,66.190002,60.950001,65.480003,55.719673,103889300
2013-07-01,65.889999,73.660004,64.650002,72.849998,62.264229,116538400
2013-08-01,73.230003,73.669998,71.000000,71.739998,61.315506,70393400
2013-09-01,71.809998,75.879997,70.400002,71.610001,61.204391,88995300
2013-10-01,71.739998,75.489998,66.720001,68.260002,58.560902,154282100
2013-11-01,68.269997,74.989998,67.949997,74.480003,63.897110,77403500
2013-12-01,73.639999,75.540001,70.199997,75.300003,64.600594,87821400
2014-01-01,74.910004,77.330002,70.839996,72.279999,62.246113,111391100
2014-02-01,72.139999,77.709999,69.570000,77.269997,66.543396,100618500
2014-03-01,76.699997,83.320000,75.650002,81.989998,70.608154,104454400
2014-04-01,82.349998,83.050003,73.610001,75.040001,64.856430,112712300
2014-05-01,75.050003,79.739998,74.260002,79.629997,68.823540,73562500
2014-06-01,79.769997,82.540001,77.529999,81.750000,70.655807,75611400
2014-07-01,81.739998,87.239998,80.550003,81.050003,70.380035,87663600
2014-08-01,81.139999,87.230003,78.739998,86.680000,75.268875,69078600
2014-09-01,87.120003,88.849998,85.580002,86.250000,74.895477,67055400
2014-10-01,86.000000,95.669998,80.720001,95.010002,82.853073,108326400
2014-11-01,95.449997,99.419998,93.010002,98.629997,86.009895,68331900
2014-12-01,98.750000,104.000000,95.750000,101.089996,88.155090,82445400
2015-01-01,101.500000,114.320000,98.459999,106.250000,93.004242,100742400
2015-02-01,106.730003,116.580002,105.070000,113.629997,99.464188,76172000
2015-03-01,113.629997,123.760002,111.650002,118.290001,103.543243,83244700
2015-04-01,119.519997,122.320000,111.120003,111.400002,97.838432,86883100
2015-05-01,112.290001,121.849998,111.739998,120.209999,105.575912,72260800
2015-06-01,120.540001,124.110001,115.360001,122.000000,107.148033,106449200
2015-07-01,122.949997,126.050003,116.660004,121.400002,107.072655,95034600
2015-08-01,121.610001,126.209999,95.000000,115.699997,102.045349,84232500
2015-09-01,113.360001,125.120003,111.010002,116.010002,102.318771,94372800
2015-10-01,115.940002,125.989998,110.070000,117.779999,104.329231,105913800
2015-11-01,118.639999,119.949997,109.610001,112.709999,99.838219,82097600
2015-12-01,113.529999,121.089996,113.050003,117.639999,104.205215,76147300
2016-01-01,116.910004,117.889999,107.510002,115.160004,102.449043,88345100
2016-02-01,114.830002,122.260002,108.830002,119.099998,105.954147,72337900
2016-03-01,119.489998,131.100006,119.370003,128.899994,114.672455,70857500
2016-04-01,128.690002,135.110001,125.260002,131.679993,117.629028,71253100
2016-05-01,132.610001,134.750000,128.529999,133.669998,119.406738,55534400
2016-06-01,133.580002,141.309998,133.020004,141.199997,126.133255,76424000
2016-07-01,141.160004,144.479996,139.320007,143.199997,128.502304,71163700
2016-08-01,143.419998,144.160004,135.550003,136.050003,122.086174,50523900
2016-09-01,136.820007,141.779999,132.389999,140.000000,125.630753,67502400
2016-10-01,139.350006,146.360001,133.029999,141.330002,127.409943,82024500
2016-11-01,141.509995,159.759995,136.220001,158.320007,142.726501,96049600
2016-12-01,159.119995,164.000000,156.229996,160.039993,144.851578,76784500
2017-01-01,161.130005,163.800003,156.089996,162.100006,146.716095,72828900
2017-02-01,162.750000,166.759995,156.490005,165.380005,149.684814,72701100
2017-03-01,166.720001,172.139999,162.740005,164.009995,148.444824,84728500
2017-04-01,164.619995,176.070007,164.250000,174.880005,158.873184,61871600
2017-05-01,175.000000,178.889999,166.649994,175.179993,159.145737,63390800
2017-06-01,175.779999,188.660004,175.190002,185.419998,168.448456,65419100
2017-07-01,186.289993,193.000000,183.860001,191.809998,174.973236,55903600
2017-08-01,193.399994,199.490005,190.630005,198.899994,181.440872,50905300
2017-09-01,199.789993,200.759995,188.250000,195.850006,178.658585,57668800
2017-10-01,196.589996,212.770004,186.000000,210.220001,192.494980,81206400
2017-11-01,211.619995,228.750000,208.919998,228.169998,208.931503,51055200
2017-12-01,228.889999,231.770004,218.190002,220.460007,202.553146,55743700
