Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01,27.670000,28.200001,27.100000,27.799999,22.767750,780587000
2013-03-01,27.719999,28.660000,27.520000,28.610001,23.625126,844946000
2013-04-01,28.639999,33.110001,28.110001,33.099998,27.332815,1465757200
2013-05-01,32.930000,35.279999,32.320000,34.900002,28.819191,1071860000
2013-06-01,34.919998,35.779999,32.570000,34.540001,28.721914,945155500
2013-07-01,34.750000,36.430000,31.020000,31.840000,26.476711,1111130600
2013-08-01,32.060001,35.200001,30.840000,33.400002,27.773947,1051265000
2013-09-01,31.750000,33.750000,30.950001,33.279999,27.869162,1242961500
2013-10-01,33.349998,36.290001,32.799999,35.410000,29.652859,965331500
2013-11-01,35.669998,38.290001,35.389999,38.130001,31.930614,800431600
2013-12-01,38.090000,38.980000,35.529999,37.410000,31.565273,826617700
2014-01-01,37.349998,37.889999,34.630001,37.840000,31.928087,930226200
2014-02-01,37.740002,38.459999,35.689999,38.310001,32.324661,705304500
2014-03-01,37.919998,41.500000,37.490002,40.990002,34.845303,778425700
2014-04-01,41.150002,41.660000,38.900002,40.400002,34.343746,746112500
2014-05-01,40.240002,40.970001,38.509998,40.939999,34.802795,574362900
2014-06-01,40.950001,42.290001,39.860001,41.700001,35.698959,555767300
2014-07-01,41.860001,45.709999,41.049999,43.160000,36.948837,731616500
2014-08-01,43.209999,45.470001,42.209999,45.430000,38.892159,513919700
2014-09-01,45.430000,47.570000,44.529999,46.360001,39.936211,860827300
2014-10-01,46.270000,46.970001,42.099998,46.950001,40.444454,853260900
2014-11-01,46.889999,50.049999,46.730000,47.810001,41.185299,523005900
2014-12-01,47.880001,49.060001,44.900002,46.450001,40.266121,626771200
2015-01-01,46.660000,47.910000,40.349998,40.400002,35.021557,918966800
2015-02-01,40.590000,44.299999,40.230000,43.849998,38.012253,656509700
2015-03-01,43.669998,44.189999,40.540001,40.660000,35.497776,824335300
2015-04-01,40.599998,49.540001,40.119999,48.639999,42.464634,874535300
2015-05-01,48.580002,48.910000,46.020000,46.860001,40.910622,633072800
2015-06-01,47.060001,47.770000,43.939999,44.150002,38.795177,664853400
2015-07-01,44.459999,47.400002,43.320000,46.700001,41.035896,725458100
2015-08-01,46.980000,48.410000,39.720001,43.520000,38.241592,776480300
2015-09-01,42.169998,45.000000,41.660000,44.259998,39.148304,673079900
2015-10-01,44.750000,54.369999,43.750000,52.639999,46.560474,856716800
2015-11-01,52.849998,54.980000,52.529999,54.349998,48.072994,662626600
2015-12-01,54.410000,56.849998,53.680000,55.480000,49.403252,792820900
2016-01-01,54.320000,55.389999,49.099998,55.090000,49.055977,927914700
2016-02-01,54.880001,55.090000,48.189999,50.880001,45.307083,814770900
2016-03-01,50.970001,55.639999,50.580002,55.230000,49.533733,641110900
2016-04-01,55.049999,56.770000,49.349998,49.869999,44.726559,699025700
2016-05-01,50.000000,53.000000,49.459999,53.000000,47.533730,530704800
2016-06-01,52.439999,52.950001,48.040001,51.169998,46.213470,823627000
2016-07-01,51.130001,57.290001,50.389999,56.680000,51.189747,647587800
2016-08-01,56.599998,58.700001,56.139999,57.459999,51.894196,467078900
2016-09-01,57.009998,58.189999,55.610001,57.599998,52.344860,526427800
2016-10-01,57.410000,61.369999,56.320000,59.919998,54.453186,614841800
2016-11-01,59.970001,61.410000,57.279999,60.259998,54.762177,613056800
2016-12-01,60.110001,64.099998,58.799999,62.139999,56.852135,513579700
2017-01-01,62.790001,65.910004,61.950001,64.650002,59.148540,493453500
2017-02-01,64.360001,65.239998,62.750000,63.980000,58.535561,440744000
2017-03-01,64.129997,66.190002,63.619999,65.860001,60.620880,489169700
2017-04-01,65.809998,69.139999,64.849998,68.459999,63.014069,433191200
2017-05-01,68.680000,70.739998,67.139999,69.839996,64.284264,517218500
2017-06-01,70.239998,72.889999,68.089996,68.930000,63.810349,629716800
2017-07-01,69.330002,74.419998,68.019997,72.699997,67.300323,469851200
2017-08-01,73.099998,74.959999,71.279999,74.769997,69.216583,444070500
2017-09-01,74.709999,75.970001,72.919998,74.489998,69.324768,375983900
2017-10-01,74.709999,86.199997,73.709999,83.180000,77.412209,449950000
2017-11-01,83.680000,85.059998,82.239998,84.169998,78.333542,421926000
2017-12-01,83.599998,87.500000,80.699997,85.540001,80.008347,466203300
