Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01,2.544667,2.666667,2.253333,2.322000,2.322000,663840000
2013-03-01,2.333333,2.632667,2.283333,2.526000,2.526000,444825000
2013-04-01,2.824000,3.878667,2.680667,3.599333,3.599333,1223221500
2013-05-01,3.732667,7.660000,3.533333,6.517333,6.517333,4968313500
2013-06-01,6.508000,7.350000,5.883333,7.157333,7.157333,2686720500
2013-07-01,7.290667,9.166000,6.966667,8.952000,8.952000,3442923000
2013-08-01,9.000000,11.533333,8.824000,11.266667,11.266667,3888999000
2013-09-01,11.560000,12.966667,10.567333,12.891333,12.891333,2568159000
2013-10-01,12.930667,12.948667,10.200000,10.662667,10.662667,3876822000
2013-11-01,10.866667,12.095333,7.740000,8.485333,8.485333,4625827500
2013-12-01,8.423333,10.533333,8.262000,10.028667,10.028667,2964568500
2014-01-01,9.986667,12.400000,9.111333,12.094000,12.094000,2758984500
2014-02-01,12.192667,17.666668,11.290667,16.320667,16.320667,3389311500
2014-03-01,15.817333,17.333332,13.533333,13.896667,13.896667,2500284000
2014-04-01,13.934667,15.715333,12.288000,13.859333,13.859333,2478117000
2014-05-01,13.805333,14.577333,11.814667,13.851333,13.851333,2022151500
2014-06-01,13.822000,16.299334,13.283333,16.004000,16.004000,1850440500
2014-07-01,16.164000,16.229334,14.240000,14.886667,14.886667,1619290500
2014-08-01,15.072667,18.133333,15.066667,17.980000,17.980000,1722708000
2014-09-01,18.366667,19.427999,16.007999,16.178667,16.178667,1992724500
2014-10-01,16.146667,17.702667,14.488000,16.113333,16.113333,2280787500
2014-11-01,16.200001,17.332666,15.233333,16.301332,16.301332,1615827000
2014-12-01,16.077333,16.164667,12.843333,14.827333,14.827333,1904193000
2015-01-01,14.858000,14.883333,12.333333,13.573333,13.573333,1353076500
2015-02-01,13.598000,15.032000,12.885333,13.556000,13.556000,1600762500
2015-03-01,13.513333,13.746000,12.093333,12.584667,12.584667,1844851500
2015-04-01,12.580000,15.916667,12.403333,15.070000,15.070000,1484176500
2015-05-01,15.329333,16.858000,14.683333,16.719999,16.719999,1336917000
2015-06-01,16.760668,18.094000,16.378668,17.884001,17.884001,982096500
2015-07-01,18.073999,19.110001,16.719334,17.743334,17.743334,1200915000
2015-08-01,17.752666,18.066668,13.000000,16.604000,16.604000,1728961500
2015-09-01,16.022667,18.104668,15.798000,16.559999,16.559999,1204321500
2015-10-01,16.500668,16.656000,13.466667,13.795333,13.795333,1512180000
2015-11-01,13.928000,15.638667,13.720000,15.350667,15.350667,1177326000
2015-12-01,15.404000,16.242001,14.324667,16.000668,16.000668,897682500
2016-01-01,15.381333,15.425333,12.160667,12.746667,12.746667,1188708000
2016-02-01,12.584000,13.301333,9.403333,12.795333,12.795333,2005587000
2016-03-01,12.950000,15.992000,12.100000,15.318000,15.318000,1543830000
2016-04-01,16.322001,17.955999,15.550000,16.050667,16.050667,2032609500
2016-05-01,16.100000,16.212667,13.577333,14.882000,14.882000,1549612500
2016-06-01,14.765333,16.056667,12.524667,14.152000,14.152000,1825092000
2016-07-01,13.742667,15.685333,13.733333,15.652667,15.652667,1110958500
2016-08-01,15.700000,15.775333,13.910000,14.134000,14.134000,934366500
2016-09-01,13.934000,14.073333,12.896667,13.602000,13.602000,1059478500
2016-10-01,14.153333,14.378000,12.800000,13.182000,13.182000,1381992000
2016-11-01,13.202667,13.290000,11.879333,12.626667,12.626667,1483290000
2016-12-01,12.550000,14.920000,12.000000,14.246000,14.246000,1319901000
2017-01-01,14.324000,17.230667,14.064000,16.795334,16.795334,1510194000
2017-02-01,16.870001,19.159332,16.134001,16.666000,16.666000,1793100000
2017-03-01,16.945333,18.799999,16.185333,18.553333,18.553333,1605529500
2017-04-01,19.126667,20.986668,18.972000,20.938000,20.938000,1754259000
2017-05-01,20.992001,22.859333,19.384001,22.733999,22.733999,2220694500
2017-06-01,22.933332,25.799334,22.280666,24.107332,24.107332,2789266500
2017-07-01,24.682667,24.756666,20.208668,21.564667,21.564667,2724600000
2017-08-01,21.533333,24.666668,20.747999,23.726667,23.726667,2054124000
2017-09-01,23.741333,25.974001,22.360001,22.740000,22.740000,1672690500
2017-10-01,22.834667,24.200001,21.110666,22.101999,22.101999,1845550500
2017-11-01,22.150000,22.174000,19.508667,20.590000,20.590000,2232192000
2017-12-01,20.362667,23.162666,20.000000,20.756666,20.756666,1648270500
